object_kind,schema_name,object_name,parent_object,column_name,normalized_signature,source_database,dependency_kind
"COLUMN","dbo","_TPRWkAbsEmp.SMInputType","_TPRWkAbsEmp","SMInputType","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp.UMGrpSeq","_TPRWkAbsEmp","UMGrpSeq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp.UMWkGrpSeq","_TPRWkAbsEmp","UMWkGrpSeq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp.WkItemSeq","_TPRWkAbsEmp","WkItemSeq","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.AbsDate","_TPRWkAbsEmp_taekyung","AbsDate","nchar(16)|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.CCSeq","_TPRWkAbsEmp_taekyung","CCSeq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.CompanySeq","_TPRWkAbsEmp_taekyung","CompanySeq","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.docno","_TPRWkAbsEmp_taekyung","docno","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.empno","_TPRWkAbsEmp_taekyung","empno","char(8)|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.EmpSeq","_TPRWkAbsEmp_taekyung","EmpSeq","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.flag","_TPRWkAbsEmp_taekyung","flag","char(1)|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.IsCancel","_TPRWkAbsEmp_taekyung","IsCancel","char(1)|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.IsHalf","_TPRWkAbsEmp_taekyung","IsHalf","nchar(2)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.LastDateTime","_TPRWkAbsEmp_taekyung","LastDateTime","datetime|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.LastUserSeq","_TPRWkAbsEmp_taekyung","LastUserSeq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.Remark","_TPRWkAbsEmp_taekyung","Remark","nvarchar(400)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.Seq","_TPRWkAbsEmp_taekyung","Seq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.SMInputType","_TPRWkAbsEmp_taekyung","SMInputType","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.UMGrpSeq","_TPRWkAbsEmp_taekyung","UMGrpSeq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.UMWkGrpSeq","_TPRWkAbsEmp_taekyung","UMWkGrpSeq","int|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkAbsEmp_taekyung.WkItemSeq","_TPRWkAbsEmp_taekyung","WkItemSeq","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.AbsDays","_TPRWkYyEmpDays","AbsDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.AbsTime","_TPRWkYyEmpDays","AbsTime","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.AddDays","_TPRWkYyEmpDays","AddDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
