object_kind,schema_name,object_name,parent_object,column_name,normalized_signature,source_database,dependency_kind
"COLUMN","public","mail_mails.filecount","mail_mails","filecount","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.forwarddate","mail_mails","forwarddate","timestamp without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.fromaddr","mail_mails","fromaddr","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.fromname","mail_mails","fromname","character varying(500)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.iscalendar","mail_mails","iscalendar","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.isdelete","mail_mails","isdelete","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.isfile","mail_mails","isfile","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.isimportant","mail_mails","isimportant","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.isonebyone","mail_mails","isonebyone","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.issent","mail_mails","issent","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.mailno","mail_mails","mailno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.priority","mail_mails","priority","character(1)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.readcount","mail_mails","readcount","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.readdate","mail_mails","readdate","timestamp without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.recipientscount","mail_mails","recipientscount","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.regdate","mail_mails","regdate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.reguserno","mail_mails","reguserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.replydate","mail_mails","replydate","timestamp without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.reservedate","mail_mails","reservedate","timestamp without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.size","mail_mails","size","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.tagno","mail_mails","tagno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.textmode","mail_mails","textmode","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.title","mail_mails","title","character varying(1000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.to","mail_mails","to","text|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.todomain","mail_mails","todomain","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mails.userno","mail_mails","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailsigns.accno","mail_mailsigns","accno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailsigns.content","mail_mailsigns","content","text|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailsigns.enabled","mail_mailsigns","enabled","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailsigns.name","mail_mailsigns","name","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailsigns.signno","mail_mailsigns","signno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailsigns.userno","mail_mailsigns","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtags.imageno","mail_mailtags","imageno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtags.name","mail_mailtags","name","character varying(200)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtags.tagno","mail_mailtags","tagno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtags.totalcount","mail_mailtags","totalcount","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtags.unreadcount","mail_mailtags","unreadcount","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtags.userno","mail_mailtags","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplatecategories.categoryno","mail_mailtemplatecategories","categoryno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplatecategories.enabled","mail_mailtemplatecategories","enabled","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplatecategories.name","mail_mailtemplatecategories","name","character varying(200)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplatecategories.sortno","mail_mailtemplatecategories","sortno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.categoryno","mail_mailtemplates","categoryno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.content","mail_mailtemplates","content","text|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.enabled","mail_mailtemplates","enabled","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.moddate","mail_mailtemplates","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.moduserno","mail_mailtemplates","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.name","mail_mailtemplates","name","character varying(200)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailtemplates.templateno","mail_mailtemplates","templateno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailthreads.conversationno","mail_mailthreads","conversationno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_mailthreads.mailno","mail_mailthreads","mailno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.actiondate","mail_recentmailfiles","actiondate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.fileno","mail_recentmailfiles","fileno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.mailno","mail_recentmailfiles","mailno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.name","mail_recentmailfiles","name","character varying(260)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.recentno","mail_recentmailfiles","recentno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.size","mail_recentmailfiles","size","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_recentmailfiles.userno","mail_recentmailfiles","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.address","mail_sentlogs","address","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.cmsendnum","mail_sentlogs","cmsendnum","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.delivereddate","mail_sentlogs","delivereddate","timestamp without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.iscancel","mail_sentlogs","iscancel","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.iscomplete","mail_sentlogs","iscomplete","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.logno","mail_sentlogs","logno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.mailno","mail_sentlogs","mailno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.name","mail_sentlogs","name","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.readdate","mail_sentlogs","readdate","timestamp without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sentlogs.senttype","mail_sentlogs","senttype","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_servers.maildomain","mail_servers","maildomain","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_servers.serverhost","mail_servers","serverhost","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_servers.serverno","mail_servers","serverno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sharedaccounts.departno","mail_sharedaccounts","departno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sharedaccounts.sharedaccountno","mail_sharedaccounts","sharedaccountno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sharedaccounts.shareduserno","mail_sharedaccounts","shareduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_sharedaccounts.userno","mail_sharedaccounts","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.autosavingtime","mail_usersettings","autosavingtime","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.currentmailboxsize","mail_usersettings","currentmailboxsize","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.isaddressareaexpanded","mail_usersettings","isaddressareaexpanded","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.isasnameaddress","mail_usersettings","isasnameaddress","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.isconversationlist","mail_usersettings","isconversationlist","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.isfolderexpanded","mail_usersettings","isfolderexpanded","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.isincludedreference","mail_usersettings","isincludedreference","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.isnotsavingsentmail","mail_usersettings","isnotsavingsentmail","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.istitleoneline","mail_usersettings","istitleoneline","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.mailboxlimit","mail_usersettings","mailboxlimit","bigint|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.mailboxsize","mail_usersettings","mailboxsize","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.openmailboxs","mail_usersettings","openmailboxs","text|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.pagepercount","mail_usersettings","pagepercount","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.startmailboxno","mail_usersettings","startmailboxno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.userno","mail_usersettings","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","mail_usersettings.usesign","mail_usersettings","usesign","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.deviceid","main_androiddevices","deviceid","character varying(2000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.deviceno","main_androiddevices","deviceno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.notificationoptions","main_androiddevices","notificationoptions","character varying(1000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.osversion","main_androiddevices","osversion","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.regdate","main_androiddevices","regdate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.timezoneoffset","main_androiddevices","timezoneoffset","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_androiddevices.userno","main_androiddevices","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_dashboards.boardno","main_dashboards","boardno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_dashboards.moddate","main_dashboards","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_dashboards.moduserno","main_dashboards","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_dashboards.name","main_dashboards","name","character varying(50)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_defaultusersettings.settingname","main_defaultusersettings","settingname","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_defaultusersettings.settingvalue","main_defaultusersettings","settingvalue","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.height","main_initialwidgetplacements","height","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.isfixed","main_initialwidgetplacements","isfixed","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.left","main_initialwidgetplacements","left","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.moddate","main_initialwidgetplacements","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.moduserno","main_initialwidgetplacements","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.placeno","main_initialwidgetplacements","placeno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.top","main_initialwidgetplacements","top","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.widgetno","main_initialwidgetplacements","widgetno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_initialwidgetplacements.width","main_initialwidgetplacements","width","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.deviceid","main_iosdevices","deviceid","character varying(2000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.deviceno","main_iosdevices","deviceno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.notificationoptions","main_iosdevices","notificationoptions","character varying(1000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.osversion","main_iosdevices","osversion","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.regdate","main_iosdevices","regdate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.timezoneoffset","main_iosdevices","timezoneoffset","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_iosdevices.userno","main_iosdevices","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_usersettings.dashboarddisplayorder","main_usersettings","dashboarddisplayorder","character varying(1000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_usersettings.firstprojectcode","main_usersettings","firstprojectcode","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_usersettings.isdashboardchangenotification","main_usersettings","isdashboardchangenotification","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_usersettings.usecustomdashboard","main_usersettings","usecustomdashboard","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_usersettings.userno","main_usersettings","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.boardno","main_userwidgetplacements","boardno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.height","main_userwidgetplacements","height","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.left","main_userwidgetplacements","left","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.moddate","main_userwidgetplacements","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.moduserno","main_userwidgetplacements","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.placeno","main_userwidgetplacements","placeno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.top","main_userwidgetplacements","top","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.typeno","main_userwidgetplacements","typeno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.widgetdata","main_userwidgetplacements","widgetdata","character varying(1000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.width","main_userwidgetplacements","width","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_userwidgetplacements.zindex","main_userwidgetplacements","zindex","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetcategories.categoryno","main_widgetcategories","categoryno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetcategories.enabled","main_widgetcategories","enabled","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetcategories.moddate","main_widgetcategories","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetcategories.moduserno","main_widgetcategories","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetcategories.name","main_widgetcategories","name","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetcategories.parentno","main_widgetcategories","parentno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.boardno","main_widgetplacements","boardno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.height","main_widgetplacements","height","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.isfixed","main_widgetplacements","isfixed","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.left","main_widgetplacements","left","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.moddate","main_widgetplacements","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.moduserno","main_widgetplacements","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.placeno","main_widgetplacements","placeno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.top","main_widgetplacements","top","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.widgetno","main_widgetplacements","widgetno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.width","main_widgetplacements","width","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgetplacements.zindex","main_widgetplacements","zindex","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.categoryno","main_widgets","categoryno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.controlurl","main_widgets","controlurl","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.enabled","main_widgets","enabled","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.height","main_widgets","height","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.iscompany","main_widgets","iscompany","boolean|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.moddate","main_widgets","moddate","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.moduserno","main_widgets","moduserno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.name","main_widgets","name","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.widgetno","main_widgets","widgetno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","main_widgets.width","main_widgets","width","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.deviceid","notice_androiddevices","deviceid","character varying(2000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.deviceno","notice_androiddevices","deviceno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.endtime","notice_androiddevices","endtime","time without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.isalarm","notice_androiddevices","isalarm","boolean|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.isalarmtime","notice_androiddevices","isalarmtime","boolean|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.notificationoptions","notice_androiddevices","notificationoptions","character varying(1000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.osversion","notice_androiddevices","osversion","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.regdate","notice_androiddevices","regdate","timestamp(3) without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.starttime","notice_androiddevices","starttime","time without time zone|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.timezoneoffset","notice_androiddevices","timezoneoffset","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_androiddevices.userno","notice_androiddevices","userno","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.auth_grp_id","notice_authogroup","auth_grp_id","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.auth_grp_nm","notice_authogroup","auth_grp_nm","character varying(100)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.dts_insert","notice_authogroup","dts_insert","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.dts_update","notice_authogroup","dts_update","timestamp without time zone|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.id_insert","notice_authogroup","id_insert","integer|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.id_update","notice_authogroup","id_update","integer|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_authogroup.use_yn","notice_authogroup","use_yn","character(1)|nullable=1","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_iosdevices.deviceid","notice_iosdevices","deviceid","character varying(2000)|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
"COLUMN","public","notice_iosdevices.deviceno","notice_iosdevices","deviceno","bigint|nullable=0","PostgreSQL:crewcloud_company_bootstrap_test","TABLE"
