object_kind,schema_name,object_name,parent_object,column_name,normalized_signature,source_database,dependency_kind
"COLUMN","public","_tcacompany.authstockqty","_tcacompany","authstockqty","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.bmseq","_tcacompany","bmseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.cellphone","_tcacompany","cellphone","character varying(30)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.companyname","_tcacompany","companyname","character varying(100)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.companyno","_tcacompany","companyno","character varying(30)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.companyseq","_tcacompany","companyseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.companyshortname","_tcacompany","companyshortname","character varying(100)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.custseq","_tcacompany","custseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.dsnseq","_tcacompany","dsnseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.issuestockqty","_tcacompany","issuestockqty","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.lastdatetime","_tcacompany","lastdatetime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.lastuserseq","_tcacompany","lastuserseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.orderseq","_tcacompany","orderseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.owner","_tcacompany","owner","character varying(30)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.ownerid","_tcacompany","ownerid","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.ownerjpname","_tcacompany","ownerjpname","character varying(100)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.setupdate","_tcacompany","setupdate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.stockamt","_tcacompany","stockamt","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcacompany.sttlmonth","_tcacompany","sttlmonth","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.companyseq","_tcauser","companyseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.custseq","_tcauser","custseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.deptseq","_tcauser","deptseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.dsn","_tcauser","dsn","character varying(20)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.empseq","_tcauser","empseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.isgroupwareuser","_tcauser","isgroupwareuser","character varying(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.islayoutadmin","_tcauser","islayoutadmin","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.isscndauthcs","_tcauser","isscndauthcs","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.isscndauthmbl","_tcauser","isscndauthmbl","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.isscndauthweb","_tcauser","isscndauthweb","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.lastdatetime","_tcauser","lastdatetime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.lastuserseq","_tcauser","lastuserseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.licensetype","_tcauser","licensetype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.logindate","_tcauser","logindate","character varying(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.loginfailcnt","_tcauser","loginfailcnt","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.loginfailfirsttime","_tcauser","loginfailfirsttime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.loginpwd","_tcauser","loginpwd","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.loginstatus","_tcauser","loginstatus","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.logintype","_tcauser","logintype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.managementtype","_tcauser","managementtype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.passhis","_tcauser","passhis","character varying(2000)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.password1","_tcauser","password1","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.password2","_tcauser","password2","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.password3","_tcauser","password3","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.pwdchgdate","_tcauser","pwdchgdate","character varying(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.pwdmailadder","_tcauser","pwdmailadder","character varying(50)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.pwdtype","_tcauser","pwdtype","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.remark","_tcauser","remark","character varying(100)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.scndauthtypecs","_tcauser","scndauthtypecs","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.scndauthtypembl","_tcauser","scndauthtypembl","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.scndauthtypeweb","_tcauser","scndauthtypeweb","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.smusertype","_tcauser","smusertype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.userid","_tcauser","userid","character varying(100)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.userlimitdate","_tcauser","userlimitdate","character varying(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.username","_tcauser","username","character varying(100)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.usersecu","_tcauser","usersecu","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.userseq","_tcauser","userseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcauser.usertype","_tcauser","usertype","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.companyseq","_tcomcalendarholiday","companyseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.countryseq","_tcomcalendarholiday","countryseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.holidayname","_tcomcalendarholiday","holidayname","character varying(50)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.iscommon","_tcomcalendarholiday","iscommon","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.lastdatetime","_tcomcalendarholiday","lastdatetime","timestamp without time zone|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.lastuserseq","_tcomcalendarholiday","lastuserseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.remark","_tcomcalendarholiday","remark","character varying(50)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.smholidaytype","_tcomcalendarholiday","smholidaytype","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tcomcalendarholiday.solar","_tcomcalendarholiday","solar","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.birthdate","_tdaempin","birthdate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.cellphone","_tdaempin","cellphone","character varying(20)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.companyseq","_tdaempin","companyseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.email","_tdaempin","email","character varying(50)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.empid","_tdaempin","empid","character varying(20)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.empseq","_tdaempin","empseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.entdate","_tdaempin","entdate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.extension","_tdaempin","extension","character varying(20)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.eyelt","_tdaempin","eyelt","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.eyert","_tdaempin","eyert","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.handiappdate","_tdaempin","handiappdate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.handienddate","_tdaempin","handienddate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.height","_tdaempin","height","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.hobby","_tdaempin","hobby","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.isdelete","_tdaempin","isdelete","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.isdisabled","_tdaempin","isdisabled","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.isdivision","_tdaempin","isdivision","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.isforeigner","_tdaempin","isforeigner","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.isjobemp","_tdaempin","isjobemp","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.ismarriage","_tdaempin","ismarriage","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.isveteranemp","_tdaempin","isveteranemp","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.lastdatetime","_tdaempin","lastdatetime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.lastuserseq","_tdaempin","lastuserseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.marriagedate","_tdaempin","marriagedate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.people","_tdaempin","people","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.phone","_tdaempin","phone","character varying(20)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.prevempseq","_tdaempin","prevempseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.rcmmndrcom","_tdaempin","rcmmndrcom","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.rcmmndrrank","_tdaempin","rcmmndrrank","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.recommender","_tdaempin","recommender","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.remark","_tdaempin","remark","text|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.retiredate","_tdaempin","retiredate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.smbirthtype","_tdaempin","smbirthtype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.smbloodtype","_tdaempin","smbloodtype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.smsexseq","_tdaempin","smsexseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.speciality","_tdaempin","speciality","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umemploytype","_tdaempin","umemploytype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umemptype","_tdaempin","umemptype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umhandigrd","_tdaempin","umhandigrd","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umhanditype","_tdaempin","umhanditype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umhousesort","_tdaempin","umhousesort","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umnationseq","_tdaempin","umnationseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umreligionseq","_tdaempin","umreligionseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.umrelseq","_tdaempin","umrelseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.veteranno","_tdaempin","veteranno","character varying(50)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.weight","_tdaempin","weight","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.wishtask1","_tdaempin","wishtask1","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tdaempin.wishtask2","_tdaempin","wishtask2","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.absdate","_tprwkabsemp","absdate","character(8)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.abshour","_tprwkabsemp","abshour","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.ccseq","_tprwkabsemp","ccseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.companyseq","_tprwkabsemp","companyseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.empseq","_tprwkabsemp","empseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.ishalf","_tprwkabsemp","ishalf","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.lastdatetime","_tprwkabsemp","lastdatetime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.lastuserseq","_tprwkabsemp","lastuserseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.remark","_tprwkabsemp","remark","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.seq","_tprwkabsemp","seq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.sminputtype","_tprwkabsemp","sminputtype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.umgrpseq","_tprwkabsemp","umgrpseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.umwkgrpseq","_tprwkabsemp","umwkgrpseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp.wkitemseq","_tprwkabsemp","wkitemseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.absdate","_tprwkabsemp_taekyung","absdate","character(8)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.ccseq","_tprwkabsemp_taekyung","ccseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.companyseq","_tprwkabsemp_taekyung","companyseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.docno","_tprwkabsemp_taekyung","docno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.empno","_tprwkabsemp_taekyung","empno","character(8)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.empseq","_tprwkabsemp_taekyung","empseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.flag","_tprwkabsemp_taekyung","flag","character(1)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.iscancel","_tprwkabsemp_taekyung","iscancel","character(1)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.ishalf","_tprwkabsemp_taekyung","ishalf","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.lastdatetime","_tprwkabsemp_taekyung","lastdatetime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.lastuserseq","_tprwkabsemp_taekyung","lastuserseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.remark","_tprwkabsemp_taekyung","remark","character varying(200)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.seq","_tprwkabsemp_taekyung","seq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.sminputtype","_tprwkabsemp_taekyung","sminputtype","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.umgrpseq","_tprwkabsemp_taekyung","umgrpseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.umwkgrpseq","_tprwkabsemp_taekyung","umwkgrpseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkabsemp_taekyung.wkitemseq","_tprwkabsemp_taekyung","wkitemseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.absdays","_tprwkyyempdays","absdays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.abstime","_tprwkyyempdays","abstime","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.adddays","_tprwkyyempdays","adddays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.addpiledays","_tprwkyyempdays","addpiledays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.basepayym","_tprwkyyempdays","basepayym","character(6)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.basepiledays","_tprwkyyempdays","basepiledays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.companyseq","_tprwkyyempdays","companyseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.dutydays","_tprwkyyempdays","dutydays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.empseq","_tprwkyyempdays","empseq","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.exproboccurdays","_tprwkyyempdays","exproboccurdays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.exprobusedays","_tprwkyyempdays","exprobusedays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.gneramtyymm","_tprwkyyempdays","gneramtyymm","character(6)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.isend","_tprwkyyempdays","isend","character(1)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.lastdatetime","_tprwkyyempdays","lastdatetime","timestamp without time zone|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.lastuserseq","_tprwkyyempdays","lastuserseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.occurdays","_tprwkyyempdays","occurdays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.occurfrdate","_tprwkyyempdays","occurfrdate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.occurtime","_tprwkyyempdays","occurtime","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.occurtodate","_tprwkyyempdays","occurtodate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.payym","_tprwkyyempdays","payym","character(6)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.pbseq","_tprwkyyempdays","pbseq","integer|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.piledays","_tprwkyyempdays","piledays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.piletime","_tprwkyyempdays","piletime","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.procmm","_tprwkyyempdays","procmm","character(2)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.restdays","_tprwkyyempdays","restdays","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.resttime","_tprwkyyempdays","resttime","numeric(19,5)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.useenddate","_tprwkyyempdays","useenddate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.usefrdate","_tprwkyyempdays","usefrdate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.usetodate","_tprwkyyempdays","usetodate","character(8)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","_tprwkyyempdays.yy","_tprwkyyempdays","yy","character(4)|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_customorgpermissions.moddate","authority_customorgpermissions","moddate","timestamp without time zone|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_customorgpermissions.moduserno","authority_customorgpermissions","moduserno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_customorgpermissions.permissiontype","authority_customorgpermissions","permissiontype","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_customorgpermissions.userno","authority_customorgpermissions","userno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.applicationno","authority_moduleaccessrestriction","applicationno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.departno","authority_moduleaccessrestriction","departno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.moduleaccessrestrictionno","authority_moduleaccessrestriction","moduleaccessrestrictionno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.regdate","authority_moduleaccessrestriction","regdate","timestamp without time zone|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.reguserno","authority_moduleaccessrestriction","reguserno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.userno","authority_moduleaccessrestriction","userno","integer|nullable=0","PostgreSQL:pg_converter_runtime_test","TABLE"
"COLUMN","public","authority_moduleaccessrestriction.userofdepart","authority_moduleaccessrestriction","userofdepart","character varying(10)|nullable=1","PostgreSQL:pg_converter_runtime_test","TABLE"
